"Time [s]"	"Coolant Temperature"	"Intake Manifold Pressure"	"Engine RPM"	"Vehicle Speed"	"Timing Advance (Cyl. #1)"	"Intake Air Temperature"	"Fuel Level Input"	"Distance since ECU reset"	"CAT Temperature B1S1"	"Absolute Engine Load"	"Commanded Equivalence Ratio"	"Comm. Throttle Actuator Cntrl"	
    2021-05-30 12:41:14.966	90.0	86.0	2599.0	78.0	18.5	39.0	87.45098114013672	3732.0	583.0999755859375	63.92156982421875	103.0609130859375	44.313724517822266	
    2021-05-30 12:41:16.050	90.0	81.0	2612.25	79.0	20.0	38.0	87.45098114013672	3732.0	586.0	59.60784149169922	103.77197265625	30.19607925415039	
    2021-05-30 12:41:17.128	90.0	80.0	2607.25	78.0	26.0	38.0	100.0	3732.0	588.2999877929688	54.117645263671875	101.318359375	30.58823585510254	
    2021-05-30 12:41:18.242	90.0	80.0	2605.75	78.0	24.5	38.0	97.64705657958984	3732.0	590.4000244140625	54.117645263671875	104.0374755859375	30.980392456054688	
    2021-05-30 12:41:19.350	90.0	73.0	2603.25	78.0	25.0	38.0	99.21568298339844	3732.0	591.7999877929688	45.490196228027344	101.6082763671875	24.3137264251709	
    2021-05-30 12:41:20.452	90.0	74.0	2600.25	78.0	30.5	38.0	99.21568298339844	3732.0	592.5	45.09803771972656	99.4537353515625	24.3137264251709	
    2021-05-30 12:41:21.537	90.0	90.0	2594.5	78.0	30.0	38.0	97.64705657958984	3732.0	592.5999755859375	45.882354736328125	102.40478515625	38.039215087890625	
    2021-05-30 12:41:22.655	90.0	86.0	2606.75	78.0	18.0	38.0	98.03921508789062	3732.0	593.2999877929688	65.49019622802734	102.2735595703125	54.117645263671875	
    2021-05-30 12:41:23.739	90.0	92.0	2606.5	79.0	18.0	38.0	97.64705657958984	3732.0	596.9000244140625	65.88235473632812	97.3114013671875	53.72549057006836	
    2021-05-30 12:41:24.836	90.0	50.0	2615.5	79.0	18.5	38.0	98.03921508789062	3732.0	601.7000122070312	51.764705657958984	99.4110107421875	18.823530197143555	
    2021-05-30 12:41:25.949	90.0	86.0	2566.25	77.0	19.5	38.0	97.64705657958984	3732.0	605.0	65.09803771972656	105.3314208984375	52.54901885986328	
    2021-05-30 12:41:27.088	90.0	86.0	2563.5	77.0	17.0	38.0	98.03921508789062	3732.0	610.7999877929688	65.49019622802734	100.28076171875	53.72549057006836	
    2021-05-30 12:41:28.169	90.0	92.0	2571.25	77.0	17.5	38.0	97.64705657958984	3732.0	615.5999755859375	65.49019622802734	101.251220703125	53.72549057006836	
    2021-05-30 12:41:29.255	90.0	92.0	2578.5	78.0	18.5	38.0	97.64705657958984	3732.0	619.7999877929688	65.49019622802734	99.0478515625	54.117645263671875	
    2021-05-30 12:41:30.329	90.0	92.0	2608.5	78.0	19.5	38.0	97.64705657958984	3732.0	623.2999877929688	65.88235473632812	97.393798828125	54.117645263671875	
    2021-05-30 12:41:31.407	90.0	54.0	2641.75	79.0	19.5	37.0	98.03921508789062	3733.0	626.7000122070312	58.431373596191406	102.1881103515625	20.0	
    2021-05-30 12:41:32.496	90.0	34.0	2649.25	80.0	2.0	37.0	97.64705657958984	3733.0	628.2000122070312	26.27450942993164	100.5889892578125	12.941176414489746	
    2021-05-30 12:41:33.568	90.0	24.0	2620.25	79.0	5.0	37.0	100.0	3733.0	627.9000244140625	13.72549057006836	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:34.678	90.0	23.0	2595.0	78.0	9.5	38.0	100.0	3733.0	623.9000244140625	12.941176414489746	89.9993896484375	9.411765098571777	
    2021-05-30 12:41:35.757	90.0	22.0	2572.0	77.0	10.0	38.0	100.0	3733.0	618.7999877929688	12.941176414489746	89.9993896484375	9.411765098571777	
    2021-05-30 12:41:36.875	90.0	23.0	2550.75	77.0	10.0	38.0	100.0	3733.0	612.9000244140625	12.941176414489746	89.9993896484375	9.411765098571777	
    2021-05-30 12:41:37.948	90.0	27.0	2547.0	77.0	10.0	39.0	100.0	3733.0	606.2999877929688	23.921567916870117	89.9993896484375	11.372549057006836	
    2021-05-30 12:41:39.091	89.0	23.0	2530.5	76.0	7.0	39.0	100.0	3733.0	599.2999877929688	14.901960372924805	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:40.178	89.0	22.0	2516.5	76.0	10.0	39.0	100.0	3733.0	591.0	12.941176414489746	89.9993896484375	9.411765098571777	
    2021-05-30 12:41:41.516	88.0	23.0	2519.0	76.0	10.0	40.0	100.0	3733.0	583.0999755859375	12.549019813537598	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:42.898	88.0	22.0	2516.0	76.0	10.0	40.0	100.0	3733.0	572.0999755859375	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:43.976	88.0	22.0	2515.25	76.0	10.0	40.0	100.0	3733.0	563.2000122070312	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:45.056	88.0	23.0	2522.25	76.0	10.0	40.0	97.64705657958984	3733.0	555.0	13.72549057006836	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:46.226	88.0	23.0	2534.25	76.0	9.5	41.0	89.80392456054688	3733.0	546.9000244140625	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:47.365	88.0	23.0	2549.25	77.0	10.0	41.0	94.11764526367188	3733.0	537.9000244140625	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:48.515	88.0	22.0	2569.75	77.0	10.0	41.0	98.03921508789062	3733.0	529.7000122070312	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:49.587	88.0	23.0	2584.0	78.0	9.5	41.0	97.64705657958984	3733.0	521.2999877929688	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:41:50.669	88.0	23.0	2608.0	79.0	9.5	41.0	98.4313735961914	3733.0	513.0999755859375	12.941176414489746	89.9993896484375	10.196078300476074	
    2021-05-30 12:41:51.691	88.0	23.0	2634.0	79.0	9.5	41.0	99.21568298339844	3733.0	505.6000061035156	12.941176414489746	89.9993896484375	10.196078300476074	
    2021-05-30 12:41:52.736	88.0	26.0	2633.0	79.0	9.5	41.0	97.64705657958984	3733.0	497.29998779296875	19.215686798095703	89.9993896484375	11.372549057006836	
    2021-05-30 12:41:53.786	88.0	25.0	2622.25	79.0	6.5	42.0	97.64705657958984	3733.0	489.5	14.901960372924805	89.9993896484375	10.588234901428223	
    2021-05-30 12:41:54.867	88.0	36.0	2600.75	78.0	42.0	42.0	100.0	3733.0	482.20001220703125	21.176469802856445	89.9993896484375	14.509803771972656	
    2021-05-30 12:41:55.923	88.0	67.0	2617.25	78.0	40.0	42.0	100.0	3733.0	475.29998779296875	38.82352828979492	89.9993896484375	23.13725471496582	
    2021-05-30 12:41:57.026	88.0	76.0	2632.75	79.0	30.5	42.0	100.0	3733.0	468.5	45.09803771972656	93.84765625	26.66666603088379	
    2021-05-30 12:41:58.106	88.0	78.0	2674.5	80.0	30.0	41.0	98.03921508789062	3733.0	466.79998779296875	46.27450942993164	91.89453125	27.058822631835938	
    2021-05-30 12:41:59.189	89.0	86.0	2726.0	82.0	15.5	41.0	98.4313735961914	3733.0	471.29998779296875	66.2745132446289	94.9951171875	58.431373596191406	
    2021-05-30 12:42:00.266	89.0	92.0	2775.25	83.0	17.5	40.0	100.0	3733.0	484.3999938964844	68.23529052734375	97.930908203125	58.431373596191406	
    2021-05-30 12:42:01.382	89.0	84.0	2827.25	85.0	18.5	39.0	99.21568298339844	3733.0	501.1000061035156	63.52941131591797	99.2156982421875	41.960784912109375	
    2021-05-30 12:42:02.519	89.0	82.0	2893.25	87.0	22.5	39.0	99.21568298339844	3733.0	517.2000122070312	58.431373596191406	99.920654296875	37.64706039428711	
    2021-05-30 12:42:03.601	90.0	84.0	2937.5	89.0	25.0	39.0	99.21568298339844	3733.0	531.0	55.29411697387695	99.4140625	34.117645263671875	
    2021-05-30 12:42:04.677	90.0	81.0	2975.75	90.0	26.5	38.0	100.0	3733.0	542.5999755859375	53.72549057006836	98.4619140625	31.764705657958984	
    2021-05-30 12:42:05.764	91.0	85.0	3009.75	90.0	28.0	38.0	98.03921508789062	3733.0	552.2999877929688	51.764705657958984	97.7691650390625	45.490196228027344	
    2021-05-30 12:42:06.838	91.0	90.0	3042.25	91.0	19.0	38.0	97.64705657958984	3733.0	562.7000122070312	65.49019622802734	97.10693359375	47.843135833740234	
    2021-05-30 12:42:07.916	91.0	42.0	3072.25	93.0	8.0	38.0	97.64705657958984	3733.0	571.7999877929688	34.509803771972656	101.611328125	16.86274528503418	
    2021-05-30 12:42:08.997	91.0	27.0	3058.5	92.0	3.5	38.0	99.21568298339844	3733.0	575.0999755859375	16.47058868408203	104.998779296875	12.15686321258545	
    2021-05-30 12:42:10.075	91.0	24.0	3027.25	91.0	7.5	38.0	99.21568298339844	3733.0	573.5999755859375	13.333333015441895	89.9993896484375	10.588234901428223	
    2021-05-30 12:42:11.187	91.0	24.0	2992.75	90.0	9.5	38.0	98.03921508789062	3733.0	569.7000122070312	13.333333015441895	89.9993896484375	10.588234901428223	
    2021-05-30 12:42:12.241	91.0	24.0	2969.5	89.0	9.5	39.0	93.33333587646484	3733.0	564.7000122070312	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:13.388	90.0	24.0	2941.0	88.0	9.5	39.0	100.0	3733.0	559.2999877929688	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:14.492	90.0	24.0	2915.0	88.0	9.5	39.0	100.0	3734.0	552.0999755859375	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:15.598	89.0	24.0	2884.0	87.0	9.5	40.0	100.0	3734.0	545.2999877929688	13.72549057006836	89.9993896484375	10.588234901428223	
    2021-05-30 12:42:16.686	88.0	24.0	2880.0	87.0	9.0	40.0	99.21568298339844	3734.0	538.2000122070312	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:17.785	88.0	24.0	2867.25	86.0	9.5	40.0	97.64705657958984	3734.0	530.5	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:18.961	88.0	24.0	2868.0	86.0	9.5	40.0	82.7450942993164	3734.0	522.7000122070312	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:20.040	88.0	24.0	2848.5	86.0	9.5	41.0	99.21568298339844	3734.0	514.0999755859375	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:21.126	88.0	26.0	2831.75	85.0	0.0	41.0	97.64705657958984	3734.0	506.20001220703125	15.29411792755127	89.9993896484375	11.372549057006836	
    2021-05-30 12:42:22.448	88.0	24.0	2811.5	85.0	7.0	41.0	100.0	3734.0	497.79998779296875	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:23.606	88.0	24.0	2801.75	84.0	9.5	41.0	100.0	3734.0	487.5	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:24.776	88.0	24.0	2803.25	84.0	9.5	41.0	97.64705657958984	3734.0	478.70001220703125	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:25.889	88.0	53.0	2777.75	84.0	9.5	41.0	100.0	3734.0	470.6000061035156	19.215686798095703	89.9993896484375	18.039215087890625	
    2021-05-30 12:42:26.971	88.0	56.0	2810.5	84.0	36.0	42.0	82.35294342041016	3734.0	462.20001220703125	31.372549057006836	89.9993896484375	20.0	
    2021-05-30 12:42:28.080	88.0	54.0	2795.0	84.0	35.0	41.0	90.19607543945312	3734.0	456.6000061035156	33.72549057006836	95.7183837890625	18.823530197143555	
    2021-05-30 12:42:29.157	88.0	27.0	2786.75	84.0	39.0	41.0	100.0	3734.0	455.5	18.431371688842773	104.998779296875	11.764705657958984	
    2021-05-30 12:42:30.235	88.0	23.0	2765.75	83.0	6.5	41.0	100.0	3734.0	452.70001220703125	13.72549057006836	89.9993896484375	10.196078300476074	
    2021-05-30 12:42:31.336	88.0	23.0	2702.0	81.0	9.5	41.0	98.03921508789062	3734.0	448.79998779296875	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:42:32.426	89.0	78.0	2643.75	80.0	9.5	41.0	98.03921508789062	3734.0	444.29998779296875	15.29411792755127	89.9993896484375	29.019607543945312	
    2021-05-30 12:42:33.505	89.0	92.0	2635.75	79.0	22.5	41.0	100.0	3734.0	436.5	63.13725662231445	94.5098876953125	50.588233947753906	
    2021-05-30 12:42:34.616	89.0	86.0	2661.25	80.0	17.0	41.0	98.03921508789062	3734.0	441.8999938964844	67.05882263183594	96.6583251953125	54.90196228027344	
    2021-05-30 12:42:35.789	89.0	86.0	2707.5	82.0	17.5	40.0	99.21568298339844	3734.0	457.0	67.45098114013672	96.9268798828125	55.29411697387695	
    2021-05-30 12:42:36.869	89.0	93.0	2751.25	83.0	18.5	39.0	100.0	3734.0	477.5	68.23529052734375	95.9136962890625	57.25490188598633	
    2021-05-30 12:42:37.948	90.0	86.0	2785.25	84.0	19.0	39.0	98.03921508789062	3734.0	496.8999938964844	69.01960754394531	96.4324951171875	56.47058868408203	
    2021-05-30 12:42:39.028	90.0	92.0	2811.0	85.0	19.5	38.0	90.5882339477539	3734.0	513.5999755859375	69.01960754394531	96.4447021484375	56.47058868408203	
    2021-05-30 12:42:40.107	90.0	92.0	2836.25	85.0	19.5	38.0	99.21568298339844	3734.0	530.2000122070312	69.01960754394531	99.1058349609375	56.86274337768555	
    2021-05-30 12:42:41.216	91.0	86.0	2866.0	86.0	19.5	38.0	98.4313735961914	3734.0	545.2000122070312	69.01960754394531	96.1334228515625	56.86274337768555	
    2021-05-30 12:42:42.297	91.0	92.0	2894.5	87.0	19.5	38.0	93.7254867553711	3734.0	558.2999877929688	69.4117660522461	100.1739501953125	56.07843017578125	
    2021-05-30 12:42:43.388	91.0	92.0	2917.0	88.0	19.5	37.0	99.21568298339844	3734.0	569.9000244140625	69.01960754394531	99.6124267578125	52.54901885986328	
    2021-05-30 12:42:44.486	91.0	88.0	2942.5	89.0	19.5	37.0	90.19607543945312	3734.0	580.2000122070312	67.8431396484375	96.3897705078125	50.588233947753906	
    2021-05-30 12:42:45.568	91.0	65.0	2970.0	89.0	23.0	37.0	93.7254867553711	3734.0	587.5999755859375	36.86274337768555	95.9381103515625	21.568628311157227	
    2021-05-30 12:42:46.646	91.0	65.0	2962.25	89.0	34.0	37.0	99.21568298339844	3734.0	589.5999755859375	37.25490188598633	97.8363037109375	21.960784912109375	
    2021-05-30 12:42:47.786	90.0	75.0	2954.5	89.0	34.0	37.0	98.03921508789062	3734.0	590.2999877929688	41.17647171020508	99.957275390625	27.45098114013672	
    2021-05-30 12:42:48.868	90.0	92.0	2957.25	89.0	29.0	38.0	97.64705657958984	3734.0	590.7000122070312	57.64706039428711	100.45166015625	46.27450942993164	
    2021-05-30 12:42:49.945	90.0	93.0	2937.75	88.0	19.5	38.0	93.7254867553711	3734.0	593.4000244140625	67.8431396484375	97.7203369140625	58.039215087890625	
    2021-05-30 12:42:51.027	89.0	87.0	2917.25	88.0	19.0	38.0	98.03921508789062	3734.0	598.2000122070312	70.19607543945312	97.7386474609375	59.60784149169922	
    2021-05-30 12:42:52.143	89.0	93.0	2884.0	87.0	19.0	37.0	93.7254867553711	3734.0	604.7999877929688	69.80392456054688	101.806640625	58.039215087890625	
    2021-05-30 12:42:53.247	90.0	86.0	2846.5	86.0	19.0	37.0	99.21568298339844	3734.0	610.5	69.01960754394531	98.66943359375	56.86274337768555	
    2021-05-30 12:42:54.356	90.0	86.0	2804.25	84.0	19.0	37.0	97.2549057006836	3734.0	615.2000122070312	68.62744903564453	102.630615234375	56.07843017578125	
    2021-05-30 12:42:55.406	90.0	87.0	2757.25	83.0	19.5	37.0	99.21568298339844	3734.0	619.5999755859375	67.8431396484375	99.4049072265625	55.29411697387695	
    2021-05-30 12:42:56.520	90.0	87.0	2709.5	82.0	20.5	37.0	97.64705657958984	3735.0	623.2999877929688	67.45098114013672	103.167724609375	55.29411697387695	
    2021-05-30 12:42:57.600	91.0	87.0	2672.5	81.0	21.0	37.0	99.21568298339844	3735.0	626.2000122070312	67.05882263183594	99.6734619140625	54.90196228027344	
    2021-05-30 12:42:58.677	91.0	86.0	2637.0	79.0	21.5	37.0	100.0	3735.0	628.4000244140625	66.66666412353516	98.583984375	54.117645263671875	
    2021-05-30 12:42:59.788	91.0	86.0	2613.0	79.0	21.5	37.0	99.21568298339844	3735.0	630.2000122070312	66.2745132446289	102.8778076171875	54.117645263671875	
    2021-05-30 12:43:00.866	91.0	86.0	2599.5	78.0	21.5	37.0	97.64705657958984	3735.0	631.5999755859375	66.2745132446289	98.2635498046875	54.117645263671875	
    2021-05-30 12:43:02.066	90.0	92.0	2581.0	78.0	20.5	37.0	97.64705657958984	3735.0	632.7000122070312	65.88235473632812	102.34375	54.509803771972656	
    2021-05-30 12:43:03.335	90.0	92.0	2574.0	77.0	21.0	37.0	100.0	3735.0	633.9000244140625	65.88235473632812	101.806640625	60.0	
    2021-05-30 12:43:04.406	90.0	92.0	2565.25	77.0	20.0	37.0	98.03921508789062	3735.0	634.7999877929688	66.66666412353516	100.7080078125	55.29411697387695	
    2021-05-30 12:43:05.484	90.0	92.0	2561.25	77.0	20.0	37.0	98.03921508789062	3735.0	635.9000244140625	65.88235473632812	99.1485595703125	55.29411697387695	
    2021-05-30 12:43:06.599	90.0	93.0	2558.5	77.0	20.5	37.0	98.03921508789062	3735.0	636.9000244140625	65.88235473632812	97.760009765625	55.29411697387695	
    2021-05-30 12:43:07.689	90.0	93.0	2552.5	77.0	19.5	37.0	98.03921508789062	3735.0	637.7999877929688	65.88235473632812	101.2451171875	54.90196228027344	
    2021-05-30 12:43:08.757	89.0	93.0	2558.5	77.0	20.0	37.0	100.0	3735.0	638.7000122070312	65.88235473632812	98.309326171875	56.07843017578125	
    2021-05-30 12:43:09.869	90.0	86.0	2565.5	77.0	20.0	37.0	99.21568298339844	3735.0	639.5999755859375	66.2745132446289	100.677490234375	56.47058868408203	
    2021-05-30 12:43:10.948	90.0	86.0	2584.75	78.0	19.0	37.0	98.03921508789062	3735.0	640.5	66.2745132446289	99.45068359375	56.07843017578125	
    2021-05-30 12:43:12.025	90.0	86.0	2604.25	78.0	20.0	37.0	97.64705657958984	3735.0	641.5	66.2745132446289	98.284912109375	56.07843017578125	
    2021-05-30 12:43:13.135	90.0	92.0	2645.75	80.0	20.5	37.0	98.03921508789062	3735.0	642.7000122070312	66.2745132446289	102.6947021484375	56.07843017578125	
    2021-05-30 12:43:14.218	90.0	92.0	2671.0	80.0	21.0	37.0	98.4313735961914	3735.0	643.9000244140625	66.66666412353516	99.456787109375	56.47058868408203	
    2021-05-30 12:43:15.299	90.0	93.0	2704.0	81.0	21.0	37.0	97.64705657958984	3735.0	645.2000122070312	66.66666412353516	102.410888671875	56.86274337768555	
    2021-05-30 12:43:16.385	90.0	86.0	2738.25	82.0	21.5	37.0	97.64705657958984	3735.0	646.7000122070312	67.05882263183594	98.236083984375	58.431373596191406	
    2021-05-30 12:43:17.463	90.0	86.0	2767.75	83.0	20.5	37.0	100.0	3735.0	648.2999877929688	67.45098114013672	99.1729736328125	58.82352828979492	
    2021-05-30 12:43:18.534	91.0	86.0	2796.0	84.0	21.0	37.0	94.11764526367188	3735.0	650.0999755859375	67.8431396484375	100.848388671875	59.2156867980957	
    2021-05-30 12:43:19.651	91.0	93.0	2826.0	85.0	20.0	37.0	93.7254867553711	3735.0	651.9000244140625	68.23529052734375	101.8310546875	61.568626403808594	
    2021-05-30 12:43:20.759	91.0	86.0	2850.75	86.0	19.0	37.0	98.03921508789062	3735.0	654.0	70.98039245605469	99.224853515625	61.17647171020508	
    2021-05-30 12:43:21.838	91.0	55.0	2882.75	87.0	19.0	37.0	94.11764526367188	3735.0	656.9000244140625	58.039215087890625	98.9837646484375	20.0	
    2021-05-30 12:43:22.915	91.0	32.0	2868.5	86.0	2.5	37.0	98.03921508789062	3735.0	658.2999877929688	25.490196228027344	102.203369140625	12.549019813537598	
    2021-05-30 12:43:24.037	91.0	24.0	2818.75	85.0	7.0	37.0	97.64705657958984	3735.0	657.4000244140625	14.117647171020508	89.9993896484375	9.803921699523926	
    2021-05-30 12:43:25.142	91.0	23.0	2744.75	82.0	9.5	37.0	98.03921508789062	3735.0	652.5999755859375	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:43:26.311	90.0	23.0	2666.0	80.0	10.0	38.0	97.64705657958984	3735.0	647.2000122070312	12.941176414489746	89.9993896484375	9.803921699523926	
    2021-05-30 12:43:27.600	90.0	24.0	2587.25	78.0	9.5	38.0	97.2549057006836	3735.0	641.0	12.941176414489746	89.9993896484375	9.411765098571777	
    2021-05-30 12:43:29.039	90.0	92.0	2517.0	75.0	16.0	39.0	99.21568298339844	3735.0	629.5	64.31372833251953	103.30810546875	52.156864166259766	
    2021-05-30 12:43:30.363	89.0	86.0	2515.0	75.0	16.5	39.0	98.03921508789062	3735.0	620.7000122070312	65.88235473632812	99.70703125	57.64706039428711	
    2021-05-30 12:43:31.538	89.0	93.0	2550.5	77.0	16.0	39.0	98.03921508789062	3735.0	620.2999877929688	67.8431396484375	100.9429931640625	60.39215850830078	
    2021-05-30 12:43:32.696	89.0	94.0	2613.75	79.0	16.5	38.0	99.21568298339844	3735.0	623.0999755859375	74.11764526367188	103.8055419921875	62.74509811401367	
    2021-05-30 12:43:33.838	89.0	93.0	2682.75	81.0	16.5	38.0	100.0	3735.0	626.7999877929688	75.68627166748047	105.7525634765625	63.52941131591797	
    2021-05-30 12:43:34.921	89.0	86.0	2769.25	83.0	16.5	38.0	97.2549057006836	3735.0	630.2000122070312	76.07843017578125	103.1463623046875	65.09803771972656	
    2021-05-30 12:43:35.996	90.0	79.0	2844.5	86.0	16.5	37.0	98.03921508789062	3735.0	633.5999755859375	77.2549057006836	103.466796875	56.86274337768555	
    2021-05-30 12:43:37.077	90.0	39.0	2878.25	87.0	9.5	37.0	97.64705657958984	3735.0	636.5	29.41176414489746	103.1036376953125	14.509803771972656	
    2021-05-30 12:43:38.189	90.0	25.0	2898.25	87.0	2.5	37.0	98.03921508789062	3735.0	637.0999755859375	13.72549057006836	104.998779296875	10.980392456054688	
    2021-05-30 12:43:39.296	91.0	24.0	2890.25	87.0	8.5	37.0	97.64705657958984	3735.0	633.7999877929688	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:43:40.377	91.0	24.0	2868.0	86.0	9.5	38.0	100.0	3735.0	629.0999755859375	13.333333015441895	89.9993896484375	10.196078300476074	
    2021-05-30 12:43:41.456	91.0	43.0	2857.75	86.0	9.5	38.0	100.0	3736.0	623.5999755859375	20.39215660095215	89.9993896484375	15.686274528503418	
    2021-05-30 12:43:42.510	91.0	62.0	2861.0	86.0	34.5	39.0	98.03921508789062	3736.0	617.2000122070312	34.90196228027344	89.9993896484375	21.176469802856445	
    2021-05-30 12:43:43.620	91.0	63.0	2907.25	87.0	33.0	39.0	99.21568298339844	3736.0	611.9000244140625	36.07843017578125	96.484375	21.960784912109375	
    2021-05-30 12:43:44.668	90.0	62.0	2940.0	89.0	34.5	39.0	93.7254867553711	3736.0	608.5999755859375	34.90196228027344	96.3653564453125	21.568628311157227	
    2021-05-30 12:43:45.779	90.0	49.0	2986.75	90.0	34.5	39.0	100.0	3736.0	606.4000244140625	33.72549057006836	100.030517578125	17.254901885986328	
    2021-05-30 12:43:46.857	90.0	44.0	3044.0	91.0	38.5	39.0	82.7450942993164	3736.0	605.0999755859375	24.705883026123047	100.9521484375	16.86274528503418	
    2021-05-30 12:43:47.966	89.0	43.0	3069.75	93.0	37.5	39.0	90.19607543945312	3736.0	603.9000244140625	24.705883026123047	96.575927734375	17.254901885986328	
    2021-05-30 12:43:49.045	89.0	44.0	3108.5	94.0	37.0	39.0	93.7254867553711	3736.0	602.5	24.705883026123047	101.531982421875	16.86274528503418	
    2021-05-30 12:43:50.133	90.0	44.0	3114.75	94.0	37.0	39.0	93.7254867553711	3736.0	601.2000122070312	24.705883026123047	97.9034423828125	16.86274528503418	
    2021-05-30 12:43:51.296	90.0	66.0	3116.5	94.0	32.5	40.0	99.21568298339844	3736.0	599.2000122070312	36.47058868408203	98.7518310546875	23.52941131591797	
    2021-05-30 12:43:52.532	90.0	78.0	3122.5	94.0	16.0	40.0	93.7254867553711	3736.0	597.7000122070312	52.54901885986328	100.1708984375	31.372549057006836	
    2021-05-30 12:43:53.613	90.0	93.0	3126.25	94.0	21.5	39.0	100.0	3736.0	601.4000244140625	68.23529052734375	100.7965087890625	61.17647171020508	
    2021-05-30 12:43:54.716	91.0	92.0	3138.25	95.0	17.0	39.0	97.64705657958984	3736.0	610.0999755859375	74.90196228027344	102.2979736328125	60.7843132019043	
    2021-05-30 12:43:55.811	91.0	87.0	3158.5	95.0	17.0	38.0	99.21568298339844	3736.0	620.9000244140625	76.07843017578125	101.9439697265625	61.960784912109375	
    2021-05-30 12:43:56.906	91.0	92.0	3170.5	96.0	17.5	38.0	100.0	3736.0	632.0999755859375	76.47058868408203	101.2115478515625	60.39215850830078	
    2021-05-30 12:43:58.016	91.0	87.0	3188.0	96.0	18.5	37.0	93.7254867553711	3736.0	642.4000244140625	76.47058868408203	105.5877685546875	58.431373596191406	
    2021-05-30 12:43:59.097	91.0	92.0	3197.25	96.0	18.5	37.0	94.11764526367188	3736.0	651.4000244140625	76.47058868408203	101.46484375	58.039215087890625	
    2021-05-30 12:44:00.180	91.0	91.0	3209.75	97.0	18.5	37.0	99.21568298339844	3736.0	659.2000122070312	74.50980377197266	105.5877685546875	52.54901885986328	
    2021-05-30 12:44:01.257	91.0	91.0	3218.25	97.0	18.5	37.0	93.33333587646484	3736.0	665.5999755859375	74.11764526367188	103.1097412109375	53.72549057006836	
    2021-05-30 12:44:02.382	91.0	87.0	3236.0	97.0	18.5	37.0	100.0	3736.0	671.0	74.50980377197266	103.460693359375	54.117645263671875	
    2021-05-30 12:44:03.421	91.0	91.0	3245.0	98.0	18.0	37.0	97.64705657958984	3736.0	675.2999877929688	74.50980377197266	102.032470703125	54.509803771972656	
    2021-05-30 12:44:04.500	91.0	91.0	3253.0	98.0	18.0	37.0	100.0	3736.0	679.2999877929688	74.11764526367188	100.1556396484375	54.509803771972656	
    2021-05-30 12:44:05.606	91.0	86.0	3257.5	98.0	18.0	37.0	99.21568298339844	3736.0	682.7999877929688	74.50980377197266	100.860595703125	54.509803771972656	
    2021-05-30 12:44:06.686	91.0	91.0	3254.5	98.0	18.0	37.0	94.11764526367188	3736.0	685.7999877929688	74.11764526367188	103.1036376953125	54.509803771972656	
    2021-05-30 12:44:07.884	90.0	92.0	3242.0	98.0	18.0	37.0	100.0	3736.0	688.2999877929688	74.11764526367188	103.448486328125	61.568626403808594	
    2021-05-30 12:44:09.243	90.0	92.0	3236.25	97.0	17.5	37.0	99.21568298339844	3736.0	691.7999877929688	78.03921508789062	106.304931640625	57.25490188598633	
    2021-05-30 12:44:10.327	90.0	87.0	3209.0	97.0	18.5	36.0	93.7254867553711	3736.0	694.5	75.68627166748047	101.1077880859375	58.039215087890625	
    2021-05-30 12:44:11.429	90.0	92.0	3195.0	96.0	18.5	36.0	99.21568298339844	3736.0	696.2000122070312	75.68627166748047	101.2298583984375	60.39215850830078	
    2021-05-30 12:44:12.518	91.0	87.0	3173.25	95.0	18.5	36.0	98.03921508789062	3736.0	697.5	75.29412078857422	101.922607421875	61.568626403808594	
    2021-05-30 12:44:13.621	91.0	86.0	3150.0	95.0	18.5	36.0	100.0	3736.0	698.2000122070312	74.50980377197266	104.16259765625	54.117645263671875	
    2021-05-30 12:44:14.727	91.0	84.0	3141.75	94.0	20.5	36.0	100.0	3736.0	698.4000244140625	57.64706039428711	97.9278564453125	34.90196228027344	
